id,source,target,type,description
REL_ACC_286,PERSON_ACCUSED_286,FIR_159,ACCUSED_IN,Accused in FIR 159
REL_ACC_287,PERSON_ACCUSED_22,FIR_160,ACCUSED_IN,Accused in FIR 160
REL_ACC_288,PERSON_ACCUSED_288,FIR_160,ACCUSED_IN,Accused in FIR 160
REL_ACC_289,PERSON_ACCUSED_289,FIR_161,ACCUSED_IN,Accused in FIR 161
REL_ACC_290,PERSON_ACCUSED_290,FIR_162,ACCUSED_IN,Accused in FIR 162
REL_ACC_291,PERSON_ACCUSED_291,FIR_163,ACCUSED_IN,Accused in FIR 163
REL_ACC_292,PERSON_ACCUSED_292,FIR_164,ACCUSED_IN,Accused in FIR 164
REL_ACC_293,PERSON_ACCUSED_293,FIR_164,ACCUSED_IN,Accused in FIR 164
REL_ACC_294,PERSON_ACCUSED_294,FIR_165,ACCUSED_IN,Accused in FIR 165
REL_ACC_295,PERSON_ACCUSED_295,FIR_165,ACCUSED_IN,Accused in FIR 165
REL_ACC_296,PERSON_ACCUSED_296,FIR_166,ACCUSED_IN,Accused in FIR 166
REL_ACC_297,PERSON_ACCUSED_297,FIR_166,ACCUSED_IN,Accused in FIR 166
REL_ACC_298,PERSON_ACCUSED_298,FIR_167,ACCUSED_IN,Accused in FIR 167
REL_ACC_299,PERSON_ACCUSED_299,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_300,PERSON_ACCUSED_300,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_301,PERSON_ACCUSED_301,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_302,PERSON_ACCUSED_302,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_303,PERSON_ACCUSED_303,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_304,PERSON_ACCUSED_304,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_305,PERSON_ACCUSED_305,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_306,PERSON_ACCUSED_306,FIR_168,ACCUSED_IN,Accused in FIR 168
REL_ACC_307,PERSON_ACCUSED_307,FIR_169,ACCUSED_IN,Accused in FIR 169
REL_ACC_308,PERSON_ACCUSED_308,FIR_169,ACCUSED_IN,Accused in FIR 169
REL_ACC_309,PERSON_ACCUSED_309,FIR_169,ACCUSED_IN,Accused in FIR 169
REL_ACC_310,PERSON_ACCUSED_310,FIR_170,ACCUSED_IN,Accused in FIR 170
REL_ACC_311,PERSON_ACCUSED_311,FIR_170,ACCUSED_IN,Accused in FIR 170
REL_ACC_312,PERSON_ACCUSED_312,FIR_171,ACCUSED_IN,Accused in FIR 171
REL_ACC_313,PERSON_ACCUSED_313,FIR_171,ACCUSED_IN,Accused in FIR 171
REL_ACC_314,PERSON_ACCUSED_314,FIR_172,ACCUSED_IN,Accused in FIR 172
REL_ACC_315,PERSON_ACCUSED_315,FIR_173,ACCUSED_IN,Accused in FIR 173
REL_ACC_316,PERSON_ACCUSED_316,FIR_174,ACCUSED_IN,Accused in FIR 174
REL_ACC_317,PERSON_ACCUSED_317,FIR_174,ACCUSED_IN,Accused in FIR 174
REL_ACC_318,PERSON_ACCUSED_318,FIR_174,ACCUSED_IN,Accused in FIR 174
REL_ACC_319,PERSON_ACCUSED_319,FIR_174,ACCUSED_IN,Accused in FIR 174
REL_ACC_320,PERSON_ACCUSED_320,FIR_175,ACCUSED_IN,Accused in FIR 175
REL_ACC_321,PERSON_ACCUSED_321,FIR_175,ACCUSED_IN,Accused in FIR 175
REL_ACC_322,PERSON_ACCUSED_322,FIR_175,ACCUSED_IN,Accused in FIR 175
REL_ACC_323,PERSON_ACCUSED_323,FIR_176,ACCUSED_IN,Accused in FIR 176
REL_ACC_324,PERSON_ACCUSED_324,FIR_176,ACCUSED_IN,Accused in FIR 176
REL_ACC_325,PERSON_ACCUSED_325,FIR_176,ACCUSED_IN,Accused in FIR 176
REL_ACC_326,PERSON_ACCUSED_326,FIR_177,ACCUSED_IN,Accused in FIR 177
REL_ACC_327,PERSON_ACCUSED_327,FIR_177,ACCUSED_IN,Accused in FIR 177
REL_ACC_328,PERSON_ACCUSED_328,FIR_178,ACCUSED_IN,Accused in FIR 178
REL_ACC_329,PERSON_ACCUSED_329,FIR_179,ACCUSED_IN,Accused in FIR 179
REL_ACC_330,PERSON_ACCUSED_330,FIR_180,ACCUSED_IN,Accused in FIR 180
REL_ACC_331,PERSON_ACCUSED_331,FIR_181,ACCUSED_IN,Accused in FIR 181
REL_ACC_332,PERSON_ACCUSED_332,FIR_182,ACCUSED_IN,Accused in FIR 182
REL_ACC_333,PERSON_ACCUSED_333,FIR_183,ACCUSED_IN,Accused in FIR 183
REL_ACC_334,PERSON_ACCUSED_334,FIR_184,ACCUSED_IN,Accused in FIR 184
REL_ACC_335,PERSON_ACCUSED_335,FIR_185,ACCUSED_IN,Accused in FIR 185
REL_ACC_336,PERSON_ACCUSED_336,FIR_185,ACCUSED_IN,Accused in FIR 185
REL_ACC_337,PERSON_ACCUSED_337,FIR_185,ACCUSED_IN,Accused in FIR 185
REL_ACC_338,PERSON_ACCUSED_338,FIR_185,ACCUSED_IN,Accused in FIR 185
REL_ACC_339,PERSON_ACCUSED_339,FIR_185,ACCUSED_IN,Accused in FIR 185
REL_ACC_340,PERSON_ACCUSED_340,FIR_186,ACCUSED_IN,Accused in FIR 186
REL_ACC_341,PERSON_ACCUSED_341,FIR_186,ACCUSED_IN,Accused in FIR 186
REL_ACC_342,PERSON_ACCUSED_342,FIR_187,ACCUSED_IN,Accused in FIR 187
REL_ACC_343,PERSON_ACCUSED_343,FIR_187,ACCUSED_IN,Accused in FIR 187
REL_ACC_344,PERSON_ACCUSED_344,FIR_188,ACCUSED_IN,Accused in FIR 188
REL_ACC_345,PERSON_ACCUSED_345,FIR_189,ACCUSED_IN,Accused in FIR 189
REL_ACC_346,PERSON_ACCUSED_346,FIR_190,ACCUSED_IN,Accused in FIR 190
REL_ACC_347,PERSON_ACCUSED_347,FIR_191,ACCUSED_IN,Accused in FIR 191
REL_ACC_348,PERSON_ACCUSED_348,FIR_191,ACCUSED_IN,Accused in FIR 191
REL_ACC_349,PERSON_ACCUSED_349,FIR_191,ACCUSED_IN,Accused in FIR 191
REL_ACC_350,PERSON_ACCUSED_350,FIR_192,ACCUSED_IN,Accused in FIR 192
REL_ACC_351,PERSON_ACCUSED_351,FIR_192,ACCUSED_IN,Accused in FIR 192
REL_ACC_352,PERSON_ACCUSED_352,FIR_193,ACCUSED_IN,Accused in FIR 193
REL_ACC_353,PERSON_ACCUSED_353,FIR_194,ACCUSED_IN,Accused in FIR 194
REL_ACC_354,PERSON_ACCUSED_354,FIR_195,ACCUSED_IN,Accused in FIR 195
REL_ACC_355,PERSON_ACCUSED_355,FIR_195,ACCUSED_IN,Accused in FIR 195
REL_ACC_356,PERSON_ACCUSED_356,FIR_195,ACCUSED_IN,Accused in FIR 195
REL_ACC_357,PERSON_ACCUSED_357,FIR_196,ACCUSED_IN,Accused in FIR 196
REL_ACC_358,PERSON_ACCUSED_358,FIR_197,ACCUSED_IN,Accused in FIR 197
REL_ACC_359,PERSON_ACCUSED_359,FIR_197,ACCUSED_IN,Accused in FIR 197
REL_ACC_360,PERSON_ACCUSED_360,FIR_198,ACCUSED_IN,Accused in FIR 198
REL_ACC_361,PERSON_ACCUSED_361,FIR_198,ACCUSED_IN,Accused in FIR 198
REL_ACC_362,PERSON_ACCUSED_362,FIR_199,ACCUSED_IN,Accused in FIR 199
REL_ACC_363,PERSON_ACCUSED_363,FIR_199,ACCUSED_IN,Accused in FIR 199
REL_ACC_364,PERSON_ACCUSED_364,FIR_200,ACCUSED_IN,Accused in FIR 200
REL_ACC_365,PERSON_ACCUSED_365,FIR_200,ACCUSED_IN,Accused in FIR 200
REL_ACC_366,PERSON_ACCUSED_366,FIR_200,ACCUSED_IN,Accused in FIR 200
REL_ACC_367,PERSON_ACCUSED_367,FIR_201,ACCUSED_IN,Accused in FIR 201
REL_ACC_368,PERSON_ACCUSED_368,FIR_202,ACCUSED_IN,Accused in FIR 202
REL_ACC_369,PERSON_ACCUSED_369,FIR_203,ACCUSED_IN,Accused in FIR 203
REL_ACC_370,PERSON_ACCUSED_370,FIR_203,ACCUSED_IN,Accused in FIR 203
REL_ACC_371,PERSON_ACCUSED_371,FIR_204,ACCUSED_IN,Accused in FIR 204
REL_ACC_372,PERSON_ACCUSED_372,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_373,PERSON_ACCUSED_373,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_374,PERSON_ACCUSED_374,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_375,PERSON_ACCUSED_375,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_376,PERSON_ACCUSED_376,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_377,PERSON_ACCUSED_377,FIR_205,ACCUSED_IN,Accused in FIR 205
REL_ACC_378,PERSON_ACCUSED_378,FIR_206,ACCUSED_IN,Accused in FIR 206
REL_ACC_379,PERSON_ACCUSED_379,FIR_206,ACCUSED_IN,Accused in FIR 206
REL_ACC_380,PERSON_ACCUSED_380,FIR_207,ACCUSED_IN,Accused in FIR 207
REL_ACC_381,PERSON_ACCUSED_381,FIR_207,ACCUSED_IN,Accused in FIR 207
REL_ACC_382,PERSON_ACCUSED_382,FIR_208,ACCUSED_IN,Accused in FIR 208
REL_ACC_383,PERSON_ACCUSED_383,FIR_208,ACCUSED_IN,Accused in FIR 208
REL_ACC_384,PERSON_ACCUSED_384,FIR_209,ACCUSED_IN,Accused in FIR 209
REL_ACC_385,PERSON_ACCUSED_385,FIR_209,ACCUSED_IN,Accused in FIR 209
REL_ACC_386,PERSON_ACCUSED_386,FIR_209,ACCUSED_IN,Accused in FIR 209
REL_ACC_387,PERSON_ACCUSED_387,FIR_210,ACCUSED_IN,Accused in FIR 210
REL_ACC_388,PERSON_ACCUSED_388,FIR_211,ACCUSED_IN,Accused in FIR 211
REL_ACC_389,PERSON_ACCUSED_389,FIR_211,ACCUSED_IN,Accused in FIR 211
REL_ACC_390,PERSON_ACCUSED_390,FIR_212,ACCUSED_IN,Accused in FIR 212
REL_ACC_391,PERSON_ACCUSED_391,FIR_213,ACCUSED_IN,Accused in FIR 213
REL_ACC_392,PERSON_ACCUSED_392,FIR_214,ACCUSED_IN,Accused in FIR 214
REL_ACC_393,PERSON_ACCUSED_393,FIR_215,ACCUSED_IN,Accused in FIR 215
REL_ACC_394,PERSON_ACCUSED_394,FIR_216,ACCUSED_IN,Accused in FIR 216
REL_ACC_395,PERSON_ACCUSED_395,FIR_217,ACCUSED_IN,Accused in FIR 217
REL_ACC_396,PERSON_ACCUSED_396,FIR_217,ACCUSED_IN,Accused in FIR 217
REL_ACC_397,PERSON_ACCUSED_397,FIR_218,ACCUSED_IN,Accused in FIR 218
REL_ACC_398,PERSON_ACCUSED_398,FIR_219,ACCUSED_IN,Accused in FIR 219
REL_ACC_399,PERSON_ACCUSED_399,FIR_220,ACCUSED_IN,Accused in FIR 220
REL_ACC_400,PERSON_ACCUSED_400,FIR_220,ACCUSED_IN,Accused in FIR 220
REL_ACC_401,PERSON_ACCUSED_401,FIR_221,ACCUSED_IN,Accused in FIR 221
REL_ACC_402,PERSON_ACCUSED_402,FIR_221,ACCUSED_IN,Accused in FIR 221
REL_ACC_403,PERSON_ACCUSED_403,FIR_222,ACCUSED_IN,Accused in FIR 222
REL_ACC_404,PERSON_ACCUSED_404,FIR_223,ACCUSED_IN,Accused in FIR 223
REL_ACC_405,PERSON_ACCUSED_65,FIR_223,ACCUSED_IN,Accused in FIR 223
REL_ACC_406,PERSON_ACCUSED_406,FIR_223,ACCUSED_IN,Accused in FIR 223
REL_ACC_407,PERSON_ACCUSED_407,FIR_224,ACCUSED_IN,Accused in FIR 224
REL_ACC_408,PERSON_ACCUSED_408,FIR_225,ACCUSED_IN,Accused in FIR 225
REL_ACC_409,PERSON_ACCUSED_409,FIR_226,ACCUSED_IN,Accused in FIR 226
REL_ACC_410,PERSON_ACCUSED_410,FIR_227,ACCUSED_IN,Accused in FIR 227
REL_ACC_411,PERSON_ACCUSED_411,FIR_227,ACCUSED_IN,Accused in FIR 227
REL_ACC_412,PERSON_ACCUSED_412,FIR_228,ACCUSED_IN,Accused in FIR 228
REL_ACC_413,PERSON_ACCUSED_413,FIR_228,ACCUSED_IN,Accused in FIR 228
REL_ACC_414,PERSON_ACCUSED_414,FIR_229,ACCUSED_IN,Accused in FIR 229
REL_ACC_415,PERSON_ACCUSED_415,FIR_229,ACCUSED_IN,Accused in FIR 229
REL_ACC_416,PERSON_ACCUSED_416,FIR_230,ACCUSED_IN,Accused in FIR 230
REL_ACC_417,PERSON_ACCUSED_417,FIR_230,ACCUSED_IN,Accused in FIR 230
REL_ACC_418,PERSON_ACCUSED_418,FIR_231,ACCUSED_IN,Accused in FIR 231
REL_ACC_419,PERSON_ACCUSED_419,FIR_231,ACCUSED_IN,Accused in FIR 231
REL_ACC_420,PERSON_ACCUSED_420,FIR_232,ACCUSED_IN,Accused in FIR 232
REL_ACC_421,PERSON_ACCUSED_421,FIR_233,ACCUSED_IN,Accused in FIR 233
REL_ACC_422,PERSON_ACCUSED_422,FIR_234,ACCUSED_IN,Accused in FIR 234
REL_ACC_423,PERSON_ACCUSED_423,FIR_234,ACCUSED_IN,Accused in FIR 234
REL_ACC_424,PERSON_ACCUSED_424,FIR_235,ACCUSED_IN,Accused in FIR 235
REL_ACC_425,PERSON_ACCUSED_425,FIR_236,ACCUSED_IN,Accused in FIR 236
REL_ACC_426,PERSON_ACCUSED_426,FIR_237,ACCUSED_IN,Accused in FIR 237
REL_ACC_427,PERSON_ACCUSED_427,FIR_238,ACCUSED_IN,Accused in FIR 238
REL_ACC_428,PERSON_ACCUSED_428,FIR_239,ACCUSED_IN,Accused in FIR 239
REL_ACC_429,PERSON_ACCUSED_429,FIR_240,ACCUSED_IN,Accused in FIR 240
REL_ACC_430,PERSON_ACCUSED_430,FIR_240,ACCUSED_IN,Accused in FIR 240
REL_ACC_431,PERSON_ACCUSED_431,FIR_241,ACCUSED_IN,Accused in FIR 241
REL_ACC_432,PERSON_ACCUSED_432,FIR_241,ACCUSED_IN,Accused in FIR 241
REL_ACC_433,PERSON_ACCUSED_433,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_434,PERSON_ACCUSED_434,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_435,PERSON_ACCUSED_435,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_436,PERSON_ACCUSED_436,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_437,PERSON_ACCUSED_437,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_438,PERSON_ACCUSED_438,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_439,PERSON_ACCUSED_439,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_440,PERSON_ACCUSED_440,FIR_242,ACCUSED_IN,Accused in FIR 242
REL_ACC_441,PERSON_ACCUSED_431,FIR_243,ACCUSED_IN,Accused in FIR 243
REL_ACC_442,PERSON_ACCUSED_442,FIR_243,ACCUSED_IN,Accused in FIR 243
REL_ACC_443,PERSON_ACCUSED_443,FIR_244,ACCUSED_IN,Accused in FIR 244
REL_ACC_444,PERSON_ACCUSED_444,FIR_245,ACCUSED_IN,Accused in FIR 245
REL_ACC_445,PERSON_ACCUSED_445,FIR_246,ACCUSED_IN,Accused in FIR 246
REL_ACC_446,PERSON_ACCUSED_446,FIR_247,ACCUSED_IN,Accused in FIR 247
REL_ACC_447,PERSON_ACCUSED_447,FIR_247,ACCUSED_IN,Accused in FIR 247
REL_ACC_448,PERSON_ACCUSED_448,FIR_248,ACCUSED_IN,Accused in FIR 248
REL_ACC_449,PERSON_ACCUSED_449,FIR_248,ACCUSED_IN,Accused in FIR 248
REL_ACC_450,PERSON_ACCUSED_450,FIR_248,ACCUSED_IN,Accused in FIR 248
REL_ACC_451,PERSON_ACCUSED_451,FIR_249,ACCUSED_IN,Accused in FIR 249
REL_ACC_452,PERSON_ACCUSED_452,FIR_250,ACCUSED_IN,Accused in FIR 250
REL_ACC_453,PERSON_ACCUSED_453,FIR_251,ACCUSED_IN,Accused in FIR 251
REL_ACC_454,PERSON_ACCUSED_454,FIR_252,ACCUSED_IN,Accused in FIR 252
REL_ACC_455,PERSON_ACCUSED_455,FIR_253,ACCUSED_IN,Accused in FIR 253
REL_ACC_456,PERSON_ACCUSED_456,FIR_254,ACCUSED_IN,Accused in FIR 254
REL_ACC_457,PERSON_ACCUSED_457,FIR_255,ACCUSED_IN,Accused in FIR 255
REL_ACC_458,PERSON_ACCUSED_458,FIR_255,ACCUSED_IN,Accused in FIR 255
REL_ACC_459,PERSON_ACCUSED_429,FIR_256,ACCUSED_IN,Accused in FIR 256
REL_ACC_460,PERSON_ACCUSED_460,FIR_256,ACCUSED_IN,Accused in FIR 256
REL_ACC_461,PERSON_ACCUSED_461,FIR_257,ACCUSED_IN,Accused in FIR 257
REL_ACC_462,PERSON_ACCUSED_462,FIR_257,ACCUSED_IN,Accused in FIR 257
REL_ACC_463,PERSON_ACCUSED_463,FIR_258,ACCUSED_IN,Accused in FIR 258
REL_ACC_464,PERSON_ACCUSED_464,FIR_258,ACCUSED_IN,Accused in FIR 258
REL_ACC_465,PERSON_ACCUSED_465,FIR_259,ACCUSED_IN,Accused in FIR 259
REL_ACC_466,PERSON_ACCUSED_466,FIR_259,ACCUSED_IN,Accused in FIR 259
REL_ACC_467,PERSON_ACCUSED_467,FIR_260,ACCUSED_IN,Accused in FIR 260
REL_ACC_468,PERSON_ACCUSED_468,FIR_261,ACCUSED_IN,Accused in FIR 261
REL_ACC_469,PERSON_ACCUSED_469,FIR_261,ACCUSED_IN,Accused in FIR 261
REL_ACC_470,PERSON_ACCUSED_470,FIR_261,ACCUSED_IN,Accused in FIR 261
REL_ACC_471,PERSON_ACCUSED_471,FIR_261,ACCUSED_IN,Accused in FIR 261
REL_ACC_472,PERSON_ACCUSED_472,FIR_262,ACCUSED_IN,Accused in FIR 262
REL_ACC_473,PERSON_ACCUSED_473,FIR_263,ACCUSED_IN,Accused in FIR 263
REL_ACC_474,PERSON_ACCUSED_474,FIR_263,ACCUSED_IN,Accused in FIR 263
REL_ACC_475,PERSON_ACCUSED_475,FIR_264,ACCUSED_IN,Accused in FIR 264
REL_ACC_476,PERSON_ACCUSED_476,FIR_265,ACCUSED_IN,Accused in FIR 265
REL_ACC_477,PERSON_ACCUSED_477,FIR_265,ACCUSED_IN,Accused in FIR 265
REL_ACC_478,PERSON_ACCUSED_478,FIR_266,ACCUSED_IN,Accused in FIR 266
REL_ACC_479,PERSON_ACCUSED_479,FIR_266,ACCUSED_IN,Accused in FIR 266
REL_ACC_480,PERSON_ACCUSED_480,FIR_267,ACCUSED_IN,Accused in FIR 267
REL_ACC_481,PERSON_ACCUSED_481,FIR_268,ACCUSED_IN,Accused in FIR 268
REL_ACC_482,PERSON_ACCUSED_482,FIR_268,ACCUSED_IN,Accused in FIR 268
REL_ACC_483,PERSON_ACCUSED_483,FIR_269,ACCUSED_IN,Accused in FIR 269
REL_ACC_484,PERSON_ACCUSED_484,FIR_269,ACCUSED_IN,Accused in FIR 269
REL_ACC_485,PERSON_ACCUSED_485,FIR_270,ACCUSED_IN,Accused in FIR 270
REL_ACC_486,PERSON_ACCUSED_486,FIR_271,ACCUSED_IN,Accused in FIR 271
REL_ACC_487,PERSON_ACCUSED_487,FIR_272,ACCUSED_IN,Accused in FIR 272
REL_ACC_488,PERSON_ACCUSED_488,FIR_272,ACCUSED_IN,Accused in FIR 272
REL_ACC_489,PERSON_ACCUSED_489,FIR_272,ACCUSED_IN,Accused in FIR 272
REL_ACC_490,PERSON_ACCUSED_490,FIR_273,ACCUSED_IN,Accused in FIR 273
REL_ACC_491,PERSON_ACCUSED_491,FIR_274,ACCUSED_IN,Accused in FIR 274
REL_ACC_492,PERSON_ACCUSED_492,FIR_274,ACCUSED_IN,Accused in FIR 274
REL_ACC_493,PERSON_ACCUSED_493,FIR_274,ACCUSED_IN,Accused in FIR 274
REL_ACC_494,PERSON_ACCUSED_494,FIR_274,ACCUSED_IN,Accused in FIR 274
REL_ACC_495,PERSON_ACCUSED_495,FIR_275,ACCUSED_IN,Accused in FIR 275
REL_ACC_496,PERSON_ACCUSED_496,FIR_276,ACCUSED_IN,Accused in FIR 276
REL_ACC_497,PERSON_ACCUSED_497,FIR_277,ACCUSED_IN,Accused in FIR 277
REL_ACC_498,PERSON_ACCUSED_498,FIR_277,ACCUSED_IN,Accused in FIR 277
REL_ACC_499,PERSON_ACCUSED_499,FIR_278,ACCUSED_IN,Accused in FIR 278
REL_ACC_500,PERSON_ACCUSED_500,FIR_279,ACCUSED_IN,Accused in FIR 279
REL_ACC_501,PERSON_ACCUSED_501,FIR_280,ACCUSED_IN,Accused in FIR 280
REL_ACC_502,PERSON_ACCUSED_502,FIR_280,ACCUSED_IN,Accused in FIR 280
REL_ACC_503,PERSON_ACCUSED_503,FIR_281,ACCUSED_IN,Accused in FIR 281
REL_ACC_504,PERSON_ACCUSED_504,FIR_281,ACCUSED_IN,Accused in FIR 281
REL_ACC_505,PERSON_ACCUSED_505,FIR_282,ACCUSED_IN,Accused in FIR 282
REL_ACC_506,PERSON_ACCUSED_506,FIR_282,ACCUSED_IN,Accused in FIR 282
REL_ACC_507,PERSON_ACCUSED_507,FIR_282,ACCUSED_IN,Accused in FIR 282
REL_ACC_508,PERSON_ACCUSED_457,FIR_283,ACCUSED_IN,Accused in FIR 283
REL_ACC_509,PERSON_ACCUSED_509,FIR_283,ACCUSED_IN,Accused in FIR 283
REL_ACC_510,PERSON_ACCUSED_510,FIR_284,ACCUSED_IN,Accused in FIR 284
REL_ACC_511,PERSON_ACCUSED_511,FIR_285,ACCUSED_IN,Accused in FIR 285
REL_ACC_512,PERSON_ACCUSED_512,FIR_285,ACCUSED_IN,Accused in FIR 285
REL_ACC_513,PERSON_ACCUSED_513,FIR_286,ACCUSED_IN,Accused in FIR 286
REL_ACC_514,PERSON_ACCUSED_514,FIR_286,ACCUSED_IN,Accused in FIR 286
REL_ACC_515,PERSON_ACCUSED_515,FIR_287,ACCUSED_IN,Accused in FIR 287
REL_ACC_516,PERSON_ACCUSED_516,FIR_288,ACCUSED_IN,Accused in FIR 288
REL_ACC_517,PERSON_ACCUSED_517,FIR_289,ACCUSED_IN,Accused in FIR 289
REL_ACC_518,PERSON_ACCUSED_518,FIR_290,ACCUSED_IN,Accused in FIR 290
REL_ACC_519,PERSON_ACCUSED_519,FIR_291,ACCUSED_IN,Accused in FIR 291
REL_ACC_520,PERSON_ACCUSED_520,FIR_291,ACCUSED_IN,Accused in FIR 291
REL_ACC_521,PERSON_ACCUSED_521,FIR_292,ACCUSED_IN,Accused in FIR 292
REL_ACC_522,PERSON_ACCUSED_522,FIR_293,ACCUSED_IN,Accused in FIR 293
REL_ACC_523,PERSON_ACCUSED_523,FIR_293,ACCUSED_IN,Accused in FIR 293
REL_ACC_524,PERSON_ACCUSED_524,FIR_294,ACCUSED_IN,Accused in FIR 294
REL_ACC_525,PERSON_ACCUSED_525,FIR_294,ACCUSED_IN,Accused in FIR 294
REL_ACC_526,PERSON_ACCUSED_526,FIR_295,ACCUSED_IN,Accused in FIR 295
REL_ACC_527,PERSON_ACCUSED_527,FIR_295,ACCUSED_IN,Accused in FIR 295
REL_ACC_528,PERSON_ACCUSED_528,FIR_296,ACCUSED_IN,Accused in FIR 296
REL_ACC_529,PERSON_ACCUSED_529,FIR_297,ACCUSED_IN,Accused in FIR 297
REL_ACC_530,PERSON_ACCUSED_530,FIR_298,ACCUSED_IN,Accused in FIR 298
REL_ACC_531,PERSON_ACCUSED_531,FIR_298,ACCUSED_IN,Accused in FIR 298
REL_ACC_532,PERSON_ACCUSED_532,FIR_298,ACCUSED_IN,Accused in FIR 298
REL_ACC_533,PERSON_ACCUSED_533,FIR_299,ACCUSED_IN,Accused in FIR 299
REL_ACC_534,PERSON_ACCUSED_534,FIR_300,ACCUSED_IN,Accused in FIR 300
REL_ACC_535,PERSON_ACCUSED_535,FIR_301,ACCUSED_IN,Accused in FIR 301
REL_ACC_536,PERSON_ACCUSED_536,FIR_302,ACCUSED_IN,Accused in FIR 302
REL_ACC_537,PERSON_ACCUSED_537,FIR_302,ACCUSED_IN,Accused in FIR 302
REL_ACC_538,PERSON_ACCUSED_538,FIR_303,ACCUSED_IN,Accused in FIR 303
REL_ACC_539,PERSON_ACCUSED_539,FIR_304,ACCUSED_IN,Accused in FIR 304
REL_ACC_540,PERSON_ACCUSED_540,FIR_304,ACCUSED_IN,Accused in FIR 304
REL_ACC_541,PERSON_ACCUSED_541,FIR_305,ACCUSED_IN,Accused in FIR 305
REL_ACC_542,PERSON_ACCUSED_542,FIR_306,ACCUSED_IN,Accused in FIR 306
REL_ACC_543,PERSON_ACCUSED_543,FIR_307,ACCUSED_IN,Accused in FIR 307
REL_ACC_544,PERSON_ACCUSED_544,FIR_307,ACCUSED_IN,Accused in FIR 307
REL_ACC_545,PERSON_ACCUSED_545,FIR_307,ACCUSED_IN,Accused in FIR 307
REL_ACC_546,PERSON_ACCUSED_546,FIR_307,ACCUSED_IN,Accused in FIR 307
REL_ACC_547,PERSON_ACCUSED_547,FIR_307,ACCUSED_IN,Accused in FIR 307
REL_ACC_548,PERSON_ACCUSED_548,FIR_308,ACCUSED_IN,Accused in FIR 308
REL_ACC_549,PERSON_ACCUSED_549,FIR_308,ACCUSED_IN,Accused in FIR 308
REL_ACC_550,PERSON_ACCUSED_550,FIR_308,ACCUSED_IN,Accused in FIR 308
REL_ACC_551,PERSON_ACCUSED_551,FIR_309,ACCUSED_IN,Accused in FIR 309
REL_ACC_552,PERSON_ACCUSED_552,FIR_309,ACCUSED_IN,Accused in FIR 309
REL_ACC_553,PERSON_ACCUSED_553,FIR_310,ACCUSED_IN,Accused in FIR 310
REL_ACC_554,PERSON_ACCUSED_554,FIR_310,ACCUSED_IN,Accused in FIR 310
REL_ACC_555,PERSON_ACCUSED_555,FIR_311,ACCUSED_IN,Accused in FIR 311
REL_ACC_556,PERSON_ACCUSED_556,FIR_311,ACCUSED_IN,Accused in FIR 311
REL_ACC_557,PERSON_ACCUSED_557,FIR_312,ACCUSED_IN,Accused in FIR 312
REL_ACC_558,PERSON_ACCUSED_558,FIR_313,ACCUSED_IN,Accused in FIR 313
REL_ACC_559,PERSON_ACCUSED_559,FIR_314,ACCUSED_IN,Accused in FIR 314
REL_ACC_560,PERSON_ACCUSED_560,FIR_314,ACCUSED_IN,Accused in FIR 314
REL_ACC_561,PERSON_ACCUSED_561,FIR_314,ACCUSED_IN,Accused in FIR 314
REL_ACC_562,PERSON_ACCUSED_562,FIR_315,ACCUSED_IN,Accused in FIR 315
REL_ACC_563,PERSON_ACCUSED_563,FIR_316,ACCUSED_IN,Accused in FIR 316
REL_ACC_564,PERSON_ACCUSED_564,FIR_316,ACCUSED_IN,Accused in FIR 316
REL_ACC_565,PERSON_ACCUSED_565,FIR_317,ACCUSED_IN,Accused in FIR 317
REL_ACC_566,PERSON_ACCUSED_566,FIR_317,ACCUSED_IN,Accused in FIR 317
REL_ACC_567,PERSON_ACCUSED_567,FIR_318,ACCUSED_IN,Accused in FIR 318
REL_ACC_568,PERSON_ACCUSED_568,FIR_318,ACCUSED_IN,Accused in FIR 318
REL_ACC_569,PERSON_ACCUSED_284,FIR_319,ACCUSED_IN,Accused in FIR 319
REL_ACC_570,PERSON_ACCUSED_570,FIR_319,ACCUSED_IN,Accused in FIR 319
