CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,UnitName,DistrictName,CaseCategoryID,GravityOffenceID,GravityLabel,CrimeMajorHeadID,CrimeGroupName,CrimeMinorHeadID,CrimeSubHeadName,CaseStatusID,CaseStatusName,CourtID,latitude,longitude,IncidentDurationHours,ReportingDelayHours,IncidentMonth,IncidentDayOfWeek,IncidentHour,IsNightTime,HasChargesheet,IsResolved
123,100160153202600001,202600001,2026-01-20,153,Haveri Town PS,Haveri,1,1,Unknown,7,Cyber Crimes,29,Cyber Stalking,3,Convicted,1,14.848048,75.450855,0.0,0.0,1,1,0,1,1,1
124,100280178202600001,202600001,2026-01-08,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,3,Convicted,1,14.82148,74.740419,24.0,24.0,1,5,0,1,0,1
125,100220170202400001,202400001,2024-02-23,170,Vidyaranyapuram PS,Mysuru,1,2,Unknown,11,Traffic Related Offences,41,Hit and Run,3,Convicted,37,12.303213,76.612186,24.0,0.0,2,4,0,1,1,1
126,100050116202400004,202400004,2024-03-01,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,10,Crimes Against Public Order,37,Rioting,7,Pending Trial,33,13.038128,77.649205,48.0,48.0,2,2,0,1,0,1
127,100090136202500001,202500001,2025-02-02,136,Chikkamagaluru Rural PS,Chikkamagaluru,1,2,Unknown,6,Economic Offences,23,Cheating,7,Pending Trial,10,13.277068,75.723544,48.0,24.0,2,5,0,1,1,1
128,100050128202400001,202400001,2024-01-16,128,Basavanagudi PS,Bengaluru Urban,1,2,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,1,Under Investigation,,13.060574,77.634144,0.0,0.0,1,2,0,1,0,0
129,100100137202400001,202400001,2024-05-10,137,Chitradurga Town PS,Chitradurga,1,1,Unknown,1,Crimes Against Body,1,Murder,5,Closed (Undetected),,14.196791,76.347776,48.0,24.0,5,3,0,1,0,1
130,200220166202400001,202400001,2024-07-13,166,Jayalakshmipuram PS,Mysuru,2,1,Unknown,1,Crimes Against Body,2,Attempt to Murder,5,Closed (Undetected),,12.344331,76.676265,0.0,0.0,7,5,0,1,0,1
131,100220165202500003,202500003,2025-12-31,165,Devaraja PS,Mysuru,1,2,Unknown,3,Crimes Against Women,14,Stalking,1,Under Investigation,,12.324248,76.692308,0.0,144.0,12,2,0,1,0,0
132,300280178202500001,202500001,2025-11-09,178,Uttara Kannada Town PS,Uttara Kannada,3,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,2,Charge Sheeted,29,14.792585,74.701258,0.0,0.0,11,0,0,1,1,0
133,100110140202500001,202500001,2025-12-27,140,Mangalore North PS,Dakshina Kannada,1,1,Unknown,2,Crimes Against Property,55,Chain Snatching,3,Convicted,1,12.895708,74.851466,24.0,72.0,12,5,0,1,1,1
134,200050123202500002,202500002,2025-12-03,123,KR Puram PS,Bengaluru Urban,2,2,Unknown,12,Environmental Offences,45,Wildlife Poaching,1,Under Investigation,,12.903131,77.591697,48.0,48.0,12,0,0,1,0,0
135,100050115202400002,202400002,2024-06-09,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,5,Closed (Undetected),,13.035824,77.502522,0.0,72.0,6,3,0,1,0,1
136,100050128202400002,202400002,2024-01-17,128,Basavanagudi PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,9,Compromised,,13.033734,77.504591,0.0,48.0,1,3,0,1,0,0
137,100020105202400001,202400001,2024-08-01,105,Ballari (Bellary) Rural PS,Ballari (Bellary),1,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,2,Charge Sheeted,3,15.10013,76.910741,0.0,48.0,7,1,0,1,0,0
138,100050126202600002,202600002,2026-07-12,126,Hebbal PS,Bengaluru Urban,1,1,Unknown,1,Crimes Against Body,1,Murder,5,Closed (Undetected),,13.005877,77.669763,0.0,24.0,7,4,0,1,0,1
139,300040112202400001,202400001,2024-09-25,112,Bengaluru Rural Town PS,Bengaluru Rural,3,2,Unknown,6,Economic Offences,25,Forgery,7,Pending Trial,1,13.20548,77.579373,48.0,48.0,9,5,0,1,1,1
140,100300180202400001,202400001,2024-12-28,180,Vijayapura Town PS,Vijayapura,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,5,Closed (Undetected),,16.785308,75.676708,24.0,96.0,12,0,0,1,0,1
141,400040113202500001,202500001,2025-06-11,113,Bengaluru Rural Rural PS,Bengaluru Rural,4,2,Unknown,7,Cyber Crimes,29,Cyber Stalking,1,Under Investigation,,13.261116,77.559313,24.0,24.0,6,0,0,1,0,0
142,300210164202400001,202400001,2024-10-28,164,Mandya Rural PS,Mandya,3,2,Unknown,2,Crimes Against Property,6,Theft,7,Pending Trial,1,12.547075,76.872693,0.0,0.0,10,0,0,1,1,1
143,300140150202400001,202400001,2024-04-11,150,Gadag Rural PS,Gadag,3,1,Unknown,1,Crimes Against Body,1,Murder,1,Under Investigation,,15.432679,75.608419,24.0,48.0,4,1,0,1,0,0
144,100050128202400003,202400003,2024-04-06,128,Basavanagudi PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,12.977047,77.643402,0.0,0.0,4,5,0,1,0,0
145,100110141202400001,202400001,2024-10-16,141,Mangalore South PS,Dakshina Kannada,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,12.915351,74.821579,0.0,0.0,10,3,0,1,0,0
146,300260176202400001,202400001,2024-04-14,176,Tumakuru Town PS,Tumakuru,3,3,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,27,13.335552,77.080666,48.0,72.0,4,2,0,1,0,1
147,300050117202400001,202400001,2024-04-11,117,Koramangala PS,Bengaluru Urban,3,2,Unknown,2,Crimes Against Property,55,Chain Snatching,5,Closed (Undetected),,13.073982,77.637154,0.0,96.0,4,5,0,1,0,1
148,100100137202600001,202600001,2026-06-30,137,Chitradurga Town PS,Chitradurga,1,2,Unknown,2,Crimes Against Property,9,Burglary,6,Closed (False Case),,14.28207,76.414249,48.0,120.0,6,3,0,1,0,1
149,200120145202400001,202400001,2024-07-20,145,Davanagere Town PS,Davanagere,2,1,Unknown,6,Economic Offences,25,Forgery,2,Charge Sheeted,13,14.463603,75.944019,48.0,24.0,7,4,0,1,1,0
150,100030108202500001,202500001,2025-02-16,108,Tilakwadi PS,Belagavi (Belgaum),1,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,2,Charge Sheeted,4,15.860405,74.528871,48.0,96.0,2,2,0,1,1,0
151,100050116202600004,202600004,2026-03-22,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,9,Compromised,,13.036523,77.63193,48.0,48.0,3,4,0,1,0,0
152,100220171202600001,202600001,2026-06-08,171,Kuvempunagar PS,Mysuru,1,2,Unknown,11,Traffic Related Offences,41,Hit and Run,6,Closed (False Case),,12.305512,76.622714,24.0,96.0,6,2,0,1,0,1
153,300220165202400002,202400002,2024-01-29,165,Devaraja PS,Mysuru,3,2,Unknown,2,Crimes Against Property,7,Robbery,2,Charge Sheeted,1,12.343657,76.65426,0.0,48.0,1,2,0,1,1,0
154,100050116202500003,202500003,2025-02-04,116,Electronic City PS,Bengaluru Urban,1,1,Unknown,1,Crimes Against Body,1,Murder,1,Under Investigation,,13.071981,77.628015,48.0,48.0,1,1,0,1,0,0
155,100220171202500001,202500001,2025-01-07,171,Kuvempunagar PS,Mysuru,1,2,Unknown,7,Cyber Crimes,31,Phishing,1,Under Investigation,,12.327138,76.692761,0.0,24.0,1,5,0,1,0,0
156,100050116202500004,202500004,2025-11-06,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,1,Under Investigation,,13.076622,77.698488,0.0,0.0,11,3,0,1,0,0
157,300260176202400002,202400002,2024-11-05,176,Tumakuru Town PS,Tumakuru,3,2,Unknown,3,Crimes Against Women,15,Acid Attack,1,Under Investigation,,13.282106,77.117911,48.0,72.0,10,2,0,1,0,0
158,100260176202400002,202400002,2024-01-16,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,13.352498,77.068054,0.0,96.0,1,2,0,1,0,0
159,100010102202400001,202400001,2024-04-13,102,Bagalkote Town PS,Bagalkote,1,3,Unknown,11,Traffic Related Offences,40,Rash Driving,7,Pending Trial,2,16.152705,75.740602,48.0,24.0,4,4,0,1,1,1
160,100220165202500004,202500004,2025-10-08,165,Devaraja PS,Mysuru,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,1,Under Investigation,,12.315159,76.616193,24.0,48.0,10,0,0,1,0,0
161,100210164202500001,202500001,2025-04-12,164,Mandya Rural PS,Mandya,1,2,Unknown,7,Cyber Crimes,30,Data Theft,6,Closed (False Case),,12.520021,76.86795,48.0,144.0,4,5,0,1,0,1
162,300030106202600001,202600001,2026-05-03,106,Camp PS,Belagavi (Belgaum),3,2,Unknown,4,Crimes Against Children,16,Child Abuse,1,Under Investigation,,15.861975,74.515647,48.0,120.0,4,1,0,1,0,0
163,100180157202500002,202500002,2025-01-14,157,Kodagu Town PS,Kodagu,1,1,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,12.392962,75.732576,24.0,96.0,1,3,0,1,0,0
164,100070132202400001,202400001,2024-11-17,132,Chamarajanagara Rural PS,Chamarajanagara,1,1,Unknown,2,Crimes Against Property,8,Dacoity,4,Acquitted,1,11.879227,76.962795,24.0,0.0,11,6,0,1,1,1
165,100050121202600001,202600001,2026-01-23,121,Marathahalli PS,Bengaluru Urban,1,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,6,Closed (False Case),,13.04961,77.671721,24.0,24.0,1,2,0,1,0,1
166,100050114202500001,202500001,2025-02-24,114,Cubbon Park PS,Bengaluru Urban,1,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,1,Under Investigation,,13.034497,77.693911,0.0,48.0,2,5,0,1,0,0
167,100310181202600001,202600001,2026-06-10,181,Yadgir Town PS,Yadgir,1,2,Unknown,2,Crimes Against Property,7,Robbery,5,Closed (Undetected),,16.803982,77.145679,24.0,0.0,6,2,0,1,0,1
168,100020104202500001,202500001,2025-09-14,104,Ballari (Bellary) Town PS,Ballari (Bellary),1,2,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,15.164668,76.882686,24.0,0.0,9,6,0,1,0,0
169,100050118202600001,202600001,2026-03-23,118,Jayanagar PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,10,Abated,,13.014722,77.609205,48.0,72.0,3,3,0,1,0,0
170,100050117202500003,202500003,2025-02-22,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,1,Under Investigation,,13.074253,77.58836,24.0,24.0,2,6,0,1,0,0
171,100050116202400005,202400005,2024-09-26,116,Electronic City PS,Bengaluru Urban,1,3,Unknown,11,Traffic Related Offences,40,Rash Driving,6,Closed (False Case),,13.028614,77.563539,48.0,96.0,9,4,0,1,0,1
172,100280178202600002,202600002,2026-04-24,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,4,Crimes Against Children,17,Child Trafficking,1,Under Investigation,,14.832167,74.747188,0.0,24.0,4,4,0,1,0,0
173,100090136202600002,202600002,2026-02-27,136,Chikkamagaluru Rural PS,Chikkamagaluru,1,1,Unknown,6,Economic Offences,25,Forgery,1,Under Investigation,,13.369513,75.736539,0.0,96.0,2,4,0,1,0,0
174,100120146202500002,202500002,2025-04-11,146,Davanagere Rural PS,Davanagere,1,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,1,14.448617,75.880129,0.0,96.0,4,0,0,1,0,0
175,100060129202400002,202400002,2024-03-12,129,Bidar Town PS,Bidar,1,1,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,2,Charge Sheeted,7,17.887663,77.46344,48.0,96.0,3,1,0,1,1,0
176,100230173202500001,202500001,2025-12-30,173,Raichur Town PS,Raichur,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,1,Under Investigation,,16.175156,77.30851,24.0,24.0,12,0,0,1,0,0
177,400050115202600001,202600001,2026-01-03,115,Whitefield PS,Bengaluru Urban,4,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,1,Under Investigation,,12.902614,77.540546,24.0,144.0,12,6,0,1,0,0
178,100120145202400001,202400001,2024-08-05,145,Davanagere Town PS,Davanagere,1,2,Unknown,15,Other IPC Crimes,52,Criminal Intimidation,1,Under Investigation,,14.461728,75.911338,48.0,24.0,8,6,0,1,0,0
179,100220171202400001,202400001,2024-02-26,171,Kuvempunagar PS,Mysuru,1,1,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,12.328355,76.609607,0.0,24.0,2,6,0,1,0,0
180,300160153202500001,202500001,2025-10-29,153,Haveri Town PS,Haveri,3,2,Unknown,11,Traffic Related Offences,40,Rash Driving,3,Convicted,17,14.847064,75.459108,24.0,72.0,10,3,0,1,1,1
181,800220165202400001,202400001,2024-08-16,165,Devaraja PS,Mysuru,8,1,Unknown,6,Economic Offences,26,Bank Fraud,3,Convicted,37,12.346576,76.610616,48.0,48.0,8,1,0,1,0,1
182,400050115202500001,202500001,2025-12-09,115,Whitefield PS,Bengaluru Urban,4,1,Unknown,7,Cyber Crimes,28,Identity Theft,2,Charge Sheeted,1,12.900714,77.544545,24.0,48.0,12,5,0,1,1,0
183,200220165202400002,202400002,2024-01-30,165,Devaraja PS,Mysuru,2,1,Unknown,3,Crimes Against Women,14,Stalking,1,Under Investigation,,12.319122,76.668045,24.0,72.0,1,5,0,1,0,0
184,100110139202500001,202500001,2025-04-05,139,Mangalore City (Bunder) PS,Dakshina Kannada,1,1,Unknown,3,Crimes Against Women,12,Domestic Violence,7,Pending Trial,39,12.866802,74.8221,48.0,0.0,4,5,0,1,0,1
185,100030106202600001,202600001,2026-02-09,106,Camp PS,Belagavi (Belgaum),1,2,Unknown,1,Crimes Against Body,4,Assault,5,Closed (Undetected),,15.880777,74.509196,48.0,48.0,2,3,0,1,0,1
186,100160154202400001,202400001,2024-10-16,154,Haveri Rural PS,Haveri,1,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,9,Compromised,,14.787956,75.380487,24.0,72.0,10,6,0,1,0,0
187,300260176202600001,202600001,2026-01-06,176,Tumakuru Town PS,Tumakuru,3,1,Unknown,2,Crimes Against Property,8,Dacoity,7,Pending Trial,1,13.313095,77.132406,24.0,144.0,12,2,0,1,1,1
188,100050116202400006,202400006,2024-08-20,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,26,Bank Fraud,5,Closed (Undetected),,13.065207,77.696665,0.0,48.0,8,3,0,1,0,1
189,200050127202400001,202400001,2024-06-21,127,Peenya PS,Bengaluru Urban,2,2,Unknown,7,Cyber Crimes,29,Cyber Stalking,4,Acquitted,34,12.953972,77.597441,0.0,48.0,6,4,0,1,0,1
190,100050115202400003,202400003,2024-03-29,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,5,Closed (Undetected),,12.93846,77.654547,24.0,0.0,3,4,0,1,0,1
191,200050122202400001,202400001,2024-12-13,122,Yelahanka PS,Bengaluru Urban,2,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,3,Convicted,34,12.958759,77.540038,48.0,0.0,12,4,0,1,0,1
192,100210163202400001,202400001,2024-08-01,163,Mandya Town PS,Mandya,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,12.499832,76.887933,0.0,24.0,7,5,0,1,0,0
193,100170155202500001,202500001,2025-11-03,155,Kalaburagi (Gulbarga) Town PS,Kalaburagi (Gulbarga),1,2,Unknown,15,Other IPC Crimes,52,Criminal Intimidation,7,Pending Trial,1,17.289176,76.884741,48.0,48.0,11,5,0,1,1,1
194,100050116202400007,202400007,2024-03-27,116,Electronic City PS,Bengaluru Urban,1,3,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,35,13.072239,77.541903,48.0,24.0,3,1,0,1,0,0
195,100220165202600001,202600001,2026-01-30,165,Devaraja PS,Mysuru,1,2,Unknown,6,Economic Offences,25,Forgery,1,Under Investigation,,12.347845,76.636085,0.0,72.0,1,6,0,1,0,0
196,100130147202500001,202500001,2025-06-14,147,Dharwad Town PS,Dharwad,1,2,Unknown,5,Crimes Against SCs/STs,22,Caste Abuse,1,Under Investigation,,15.465493,75.046103,48.0,48.0,6,6,0,1,0,0
197,100090136202400002,202400002,2024-03-28,136,Chikkamagaluru Rural PS,Chikkamagaluru,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,10,13.276171,75.747041,24.0,120.0,3,5,0,1,1,0
198,300300180202500002,202500002,2025-10-31,180,Vijayapura Town PS,Vijayapura,3,2,Unknown,6,Economic Offences,23,Cheating,1,Under Investigation,,16.878685,75.763944,24.0,24.0,10,2,0,1,0,0
199,100230173202600001,202600001,2026-04-06,173,Raichur Town PS,Raichur,1,1,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,7,Pending Trial,1,16.23059,77.336085,0.0,0.0,4,6,0,1,1,1
200,100220172202400001,202400001,2024-03-14,172,Bannimantap PS,Mysuru,1,2,Unknown,6,Economic Offences,26,Bank Fraud,7,Pending Trial,37,12.341476,76.69394,48.0,144.0,3,4,0,1,0,1
201,100050117202400003,202400003,2024-01-14,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,11,Traffic Related Offences,41,Hit and Run,2,Charge Sheeted,40,12.931261,77.652875,24.0,48.0,1,1,0,1,1,0
202,100220165202500005,202500005,2025-10-28,165,Devaraja PS,Mysuru,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,2,Charge Sheeted,23,12.314603,76.686277,24.0,48.0,10,4,0,1,1,0
203,100260176202500003,202500003,2025-04-04,176,Tumakuru Town PS,Tumakuru,1,1,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,1,13.380418,77.042007,0.0,72.0,4,1,0,1,1,0
204,300050117202500002,202500002,2025-11-26,117,Koramangala PS,Bengaluru Urban,3,2,Unknown,6,Economic Offences,25,Forgery,1,Under Investigation,,12.930677,77.610137,48.0,48.0,11,0,0,1,0,0
205,100200161202400001,202400001,2024-07-09,161,Koppal Town PS,Koppal,1,2,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,15.380523,76.193603,48.0,72.0,7,5,0,1,0,0
206,400160153202600001,202600001,2026-06-08,153,Haveri Town PS,Haveri,4,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,1,Under Investigation,,14.762941,75.439355,48.0,120.0,6,0,0,1,0,0
207,100100138202400001,202400001,2024-09-17,138,Chitradurga Rural PS,Chitradurga,1,3,Unknown,3,Crimes Against Women,15,Acid Attack,5,Closed (Undetected),,14.28739,76.341594,0.0,24.0,9,0,0,1,0,1
208,100050118202400001,202400001,2024-06-15,118,Jayanagar PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,25,Forgery,1,Under Investigation,,12.909707,77.515799,24.0,24.0,6,2,0,1,0,0
209,300280178202500002,202500002,2025-11-22,178,Uttara Kannada Town PS,Uttara Kannada,3,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,1,14.775971,74.692239,0.0,0.0,11,6,0,1,1,1
210,200060130202600002,202600002,2026-06-06,130,Bidar Rural PS,Bidar,2,2,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,17.901045,77.572619,24.0,48.0,6,1,0,1,0,0
211,100220167202600001,202600001,2026-04-14,167,Nazarbad PS,Mysuru,1,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,1,Under Investigation,,12.340531,76.63641,48.0,96.0,4,4,0,1,0,0
212,100260176202400003,202400003,2024-06-09,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,11,Traffic Related Offences,41,Hit and Run,2,Charge Sheeted,1,13.316638,77.047008,48.0,0.0,6,6,0,1,1,0
213,100030107202400001,202400001,2024-09-17,107,Market PS,Belagavi (Belgaum),1,2,Unknown,7,Cyber Crimes,29,Cyber Stalking,2,Charge Sheeted,4,15.831661,74.583252,0.0,24.0,9,0,0,1,1,0
214,300230173202400001,202400001,2024-10-12,173,Raichur Town PS,Raichur,3,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,7,Pending Trial,24,16.193244,77.382782,0.0,0.0,10,5,0,1,1,1
215,300090136202500001,202500001,2025-12-17,136,Chikkamagaluru Rural PS,Chikkamagaluru,3,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,8,Referred to Another PS,,13.308282,75.778344,0.0,48.0,12,3,0,1,0,0
216,100050117202400004,202400004,2024-08-23,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,8,Dacoity,5,Closed (Undetected),,12.97369,77.659777,24.0,72.0,8,4,0,1,0,1
217,100140149202500001,202500001,2025-02-12,149,Gadag Town PS,Gadag,1,2,Unknown,4,Crimes Against Children,18,Child Labour,9,Compromised,,15.483899,75.596391,0.0,72.0,2,5,0,1,0,0
218,100110142202500001,202500001,2025-05-10,142,Mangalore East PS,Dakshina Kannada,1,2,Unknown,11,Traffic Related Offences,40,Rash Driving,8,Referred to Another PS,,12.899684,74.8582,0.0,0.0,5,2,0,1,0,0
219,100060130202500002,202500002,2025-03-21,130,Bidar Rural PS,Bidar,1,2,Unknown,7,Cyber Crimes,30,Data Theft,2,Charge Sheeted,7,17.934996,77.528774,24.0,72.0,3,4,0,1,0,0
220,400220169202500001,202500001,2025-09-26,169,Krishnaraja PS,Mysuru,4,3,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,7,Pending Trial,37,12.345999,76.668867,24.0,96.0,9,4,0,1,1,1
221,100050121202400001,202400001,2024-12-07,121,Marathahalli PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,1,Under Investigation,,12.996409,77.509306,0.0,48.0,12,0,0,1,0,0
222,100260176202400004,202400004,2024-05-01,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,2,Crimes Against Property,7,Robbery,3,Convicted,27,13.318761,77.112818,24.0,96.0,4,4,0,1,0,1
223,500110141202400001,202400001,2024-01-07,141,Mangalore South PS,Dakshina Kannada,5,2,Unknown,2,Crimes Against Property,6,Theft,2,Charge Sheeted,12,12.884978,74.852699,48.0,96.0,1,0,0,1,1,0
224,200050117202500001,202500001,2025-12-07,117,Koramangala PS,Bengaluru Urban,2,2,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,1,Under Investigation,,13.079026,77.549502,48.0,48.0,12,2,0,1,0,0
225,300040113202500001,202500001,2025-11-21,113,Bengaluru Rural Rural PS,Bengaluru Rural,3,2,Unknown,7,Cyber Crimes,27,Online Fraud,2,Charge Sheeted,5,13.264594,77.653634,48.0,48.0,11,2,0,1,1,0
226,200050116202400001,202400001,2024-06-15,116,Electronic City PS,Bengaluru Urban,2,3,Unknown,2,Crimes Against Property,55,Chain Snatching,7,Pending Trial,40,13.09035,77.530709,0.0,0.0,6,3,0,1,0,1
227,100050124202500001,202500001,2025-06-17,124,Banashankari PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,7,Pending Trial,35,13.008357,77.508085,0.0,24.0,6,3,0,1,1,1
228,800050125202400001,202400001,2024-08-12,125,Rajajinagar PS,Bengaluru Urban,8,1,Unknown,11,Traffic Related Offences,40,Rash Driving,5,Closed (Undetected),,13.041238,77.578516,0.0,24.0,8,2,0,1,0,1
229,100130148202500002,202500002,2025-02-20,148,Dharwad Rural PS,Dharwad,1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,3,Convicted,14,15.44188,75.055583,48.0,72.0,2,6,0,1,0,1
230,200110139202600001,202600001,2026-03-29,139,Mangalore City (Bunder) PS,Dakshina Kannada,2,1,Unknown,12,Environmental Offences,45,Wildlife Poaching,2,Charge Sheeted,39,12.887221,74.869939,0.0,72.0,3,3,0,1,1,0
231,100030107202600001,202600001,2026-04-24,107,Market PS,Belagavi (Belgaum),1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,1,Under Investigation,,15.837985,74.592161,0.0,72.0,4,0,0,1,0,0
232,100260176202500004,202500004,2025-07-15,176,Tumakuru Town PS,Tumakuru,1,1,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,13.390787,77.119209,24.0,24.0,7,3,0,1,0,0
233,100250175202400002,202400002,2024-11-23,175,Shivamogga Town PS,Shivamogga,1,3,Unknown,3,Crimes Against Women,15,Acid Attack,1,Under Investigation,,13.902956,75.57435,24.0,0.0,11,5,0,1,0,0
234,100120145202500001,202500001,2025-07-10,145,Davanagere Town PS,Davanagere,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,1,Under Investigation,,14.446698,75.887095,48.0,120.0,7,3,0,1,0,0
